customerID,children,credit,creditCard,custcare,custcareTotal,custcareLast,directas,directasLast,dropvce,dropvceLast,income,marry,mou,mouTotal,mouChange,occupation,outcalls,overage,overageMax,overageMin,peakOffPeak,peakOffPeakLast,recchrge,regionType,revenue,revenueTotal,revenueChange,roam,churn
1009448,0,a,1,0,0,0,3,3,5,5,7,unknown,533.3389993,3200.0339958,-0.033004491,,72,0,0,0,1.3279569892,1.3333333333,149.99,suburban,213.39666667,1280.38,0.004803917,24,0
1009467,0,de,1,3,15,3,0,0,10,10,7,unknown,840.97466185,5045.8479711,0.0288033757,,353,0,0,0,0.748349835,0.7475247525,49.99,,49.99,299.94,0,0,0
1009483,0,de,0,2,9,2,2,2,0,0,0,unknown,256.89560562,1541.3736337,0.0325785393,,149,170.11651768,183.02329085,154.34634088,2.725,2.6976744186,21.77,town,93.423333333,560.54,0.0300378174,0,0
1009485,0,a,1,0,0,0,1,1,0,0,7,no,51.171323782,153.51397135,0.1779097827,professional,4,0,0,0,1,1,29.99,suburban,31.753333333,95.26,0.0430281462,1,1
1009494,0,a,1,0,0,0,1,1,0,0,4,yes,149.00902088,298.01804177,-0.024846146,,63,10.276454341,10.285809785,10.267098897,1.0655737705,1.0666666667,34.99,town,38.925,77.85,0.0189315353,0,1
1009495,1,a,1,0,0,0,0,0,8,8,7,yes,634.37472425,3806.2483455,-0.005074688,professional,110,0,0,0,5.9157894737,5.9375,92.49,suburban,92.49,554.94,0,0,0
1009509,0,a,1,0,0,0,0,0,4,3,9,yes,420.85706926,2525.1424156,0.04181796,,82,0,0,0,2.1210191083,2.1481481481,85,town,85,510,0,0,0
1009510,0,a,0,0,0,0,0,0,1,1,7,yes,53.973846267,53.973846267,-0.876477911,professional,15,0,0,0,0.875,0.875,24.99,town,26.4,26.4,-0.689411765,0,1
1009522,1,a,1,0,0,0,1,1,3,3,3,yes,754.10134309,2262.3040293,-0.047609105,,238,48.668400254,54.614105071,45.466355049,1.084548105,1.0854700855,69.99,,78.953333333,236.86,-0.027906395,0,1
1009533,0,a,0,2,13,2,5,5,3,3,0,unknown,244.0014065,1464.008439,0.0602823531,,154,18.590951403,20.201016074,16.986274326,2.1355932203,2.1346153846,34.34,suburban,46.713333333,280.28,-0.046163575,0,0
1009544,0,de,1,0,0,0,0,0,0,0,3,no,19.448685965,77.794743862,0.0390638876,,13,0,0,0,11.75,12,29.99,,30.285,121.14,0,0,1
1009556,0,b,0,0,0,0,1,1,4,4,3,no,1640.7792683,9844.67561,-0.160315165,professional,359,0,0,0,0.8116063919,0.8131868132,94.99,suburban,94.99,569.94,0,0,0
1009565,0,a,1,0,0,0,0,0,0,0,9,no,2.6962402455,13.481201228,0.0296346369,self-employed,1,0,0,0,0,0,29.99,suburban,30.362,151.81,-0.026930565,0,1
1009574,1,a,1,1,6,1,3,3,6,6,8,yes,531.73283777,3190.3970266,0.074686989,,258,1.6834904638,1.8162797154,1.5924791405,0.5352532274,0.5348837209,34.98,suburban,41.461666667,248.77,-0.009661836,0,0
1009589,0,a,0,0,0,0,0,0,2,2,0,unknown,848.55214206,848.55214206,0.554007118,,149,80.015048748,80.015048748,80.015048748,2.170212766,2.170212766,49.99,,85.97,85.97,1.0968292683,10,1
1009601,0,a,1,2,11,2,0,0,0,0,6,yes,33.047554162,198.28532497,-0.029095435,,13,0.7489876097,0.8198862345,0.6823713585,2.8,3,28.49,,32.768333333,196.61,0.0680611926,0,0
1009626,0,a,1,1,6,1,0,0,4,4,1,no,359.64932463,2157.8959478,-0.073445333,,146,0,0,0,2.2132352941,2.2045454545,78.74,suburban,78.74,472.44,0,0,0
1009644,0,b,0,0,0,0,0,0,0,0,0,unknown,0,0,0,,0,0,0,0,0,0,0,,4.92,9.84,-0.012121212,0,1
1009656,0,b,1,0,0,0,0,0,0,0,0,unknown,143.32566549,429.97699646,-0.070242908,,27,0,0,0,2.7272727273,2.5714285714,32.49,,32.913333333,98.74,-0.014683848,0,1
1009674,1,a,1,0,0,0,0,0,0,0,5,yes,25.449215016,25.449215016,-0.967019761,retired,8,0,0,0,7,7,30,,30.44,30.44,-0.788918938,0,1
1009700,0,a,0,0,0,0,0,0,0,0,0,unknown,454.97081104,454.97081104,-0.022519076,,58,0,0,0,0.8125,0.8125,44.99,,44.99,44.99,-0.291719144,0,1
1009711,1,a,1,1,6,1,0,0,4,4,6,yes,346.46238602,2078.7743161,-0.144882072,,138,38.044089552,40.972450341,34.43694029,2.5732758621,2.6,37.99,town,53.326666667,319.96,0.0203396156,0,0
1009722,0,a,0,0,0,0,0,0,1,1,0,unknown,135.3403586,676.70179299,-0.037337849,,54,0,0,0,1.7835051546,1.7894736842,30,town,30,150,0,0,1
1009753,1,a,1,0,0,0,1,1,2,1,7,no,270.36364463,1081.4545785,-0.051195646,professional,172,1.2313066968,1.2720461488,1.1630641294,1.2297734628,1.2368421053,34.98,,38.095,152.38,-0.009976372,0,1
1009758,0,a,1,0,0,0,7,8,3,4,7,unknown,499.12964397,1497.3889319,0.1314609222,,128,27.295084716,28.409323307,26.418901849,4.8923076923,4.875,50,town,76.663333333,229.99,-0.012751159,10,1
1009761,0,b,0,7,42,7,0,0,4,3,0,unknown,505.57517311,3033.4510387,0.1199656444,,174,0,0,0,1.5651105651,1.5633802817,50,rural,50.456666667,302.74,0,1,0
1009783,0,de,1,13,76,13,0,0,28,27,4,no,1418.1726894,8509.0361367,0.0979970722,,307,390.33670336,402.15996142,364.60608425,0.376119403,0.3739130435,30,,176.29833333,1057.79,-0.026756044,0,0
1009787,0,de,1,0,0,0,0,0,0,0,6,no,227.56671801,682.70015404,-0.030278479,,103,10.516205674,10.943596174,10.184217321,3.012987013,3.04,45.01,suburban,48.396666667,145.19,0.066230753,0,1
1009806,0,de,1,0,0,0,9,9,15,15,9,yes,3136.1220955,18816.732573,-0.087574546,,760,701.84408593,739.61142416,635.58568161,1.6036550543,1.6015037594,141.87,town,316.35666667,1898.14,-0.017604081,5,0
1009812,1,b,1,0,0,0,0,0,2,2,7,no,70.84488516,283.37954064,0.0476049551,,40,0,0,0,1.5,1.5294117647,24.99,town,26.0725,104.29,0.0261066969,0,1
1009824,0,de,1,0,0,0,0,0,2,2,7,unknown,269.49531219,1616.9718731,0.0113769014,,47,0,0,0,4.8958333333,5.125,49.99,suburban,49.99,299.94,0,0,0
1009854,1,a,1,0,0,0,0,0,0,0,6,yes,63.374510405,126.74902081,0.0769168948,professional,15,0,0,0,2,2,29.99,suburban,29.99,59.98,0,0,1
1009883,0,b,1,2,9,2,0,0,8,9,3,yes,499.97006593,2999.8203956,0.03056911,,200,7.1204647079,7.6681969236,6.6033588514,0.5253807107,0.5223880597,24.99,town,35.943333333,215.66,-0.016106637,0,0
1009887,0,a,0,0,0,0,0,0,4,3,7,no,306.98830733,1841.929844,-0.091655713,professional,129,0,0,0,7.1263157895,6.9333333333,60.08,,72.891666667,437.35,0.0200838029,1,0
1009917,0,b,1,5,30,5,0,0,8,6,6,no,561.01298036,3366.0778821,0.1167854708,self-employed,175,0,0,0,1.7150259067,1.7142857143,51.99,,51.99,311.94,0,0,0
1009924,0,a,1,0,0,0,3,3,5,4,9,yes,131.16167403,262.32334805,-0.065020715,,48,26.210575569,26.46616752,25.954983618,4,4.1111111111,29.99,suburban,46.07,92.14,-0.027825342,2,1
1009939,0,a,1,4,22,4,2,2,6,7,6,yes,1093.7715014,6562.6290082,-0.030531148,,346,105.56840141,114.60271367,97.698179487,1.4464075383,1.4428571429,75,,109.35333333,656.12,-0.023398128,0,0
1009941,0,gy,0,0,0,0,0,0,4,4,0,unknown,184.97467032,924.87335161,0.0078568511,,105,23.235158165,24.289722654,21.662724932,51.6,47.5,29.99,suburban,39.606,198.03,-0.00552625,1,1
1009971,0,b,1,0,0,0,0,0,2,2,4,yes,694.10223444,3470.5111722,-0.063484034,professional,194,281.95864757,289.70475626,265.86321257,2.1563517915,2.1475409836,44.99,suburban,143.564,717.82,-0.007997735,0,1
1009982,0,a,1,0,0,0,1,1,1,1,3,unknown,113.83940888,227.67881777,0.003978063,,56,0,0,0,6.9285714286,7,44.84,,45.355,90.71,-0.022454763,0,1
1009986,0,a,1,0,0,0,3,2,6,6,7,unknown,1030.864135,6185.1848098,-0.003708095,,420,157.50451272,166.04597393,147.60220303,2.1475,2.1452991453,45,town,89.861666667,539.17,-0.084714943,1,0
1010005,0,a,0,0,0,0,5,6,1,1,0,unknown,176.17632884,528.52898653,-0.004041892,,66,59.013949901,61.262458651,57.435176939,3.2127659574,3.2,29.99,town,57.9,173.7,-0.063376711,0,1
1010018,1,aa,1,4,24,3,3,3,31,26,6,yes,2282.3604663,13694.162798,-0.061753744,,420,146.45920134,154.46492514,137.94601016,1.3520074697,1.3515151515,84.99,town,190.05666667,1140.34,-0.028612598,77,0
1010021,0,a,1,3,3,3,1,1,2,2,4,unknown,244.79010698,244.79010698,-0.883971156,,138,8.5782985752,8.5782985752,8.5782985752,1.5555555556,1.5555555556,29.99,,31.53,31.53,-0.832962492,0,1
1010034,0,a,1,0,0,0,4,4,1,1,8,yes,267.95463301,1607.7277981,-0.113754521,professional,62,25.293236472,26.778512536,23.871987144,1.4117647059,1.4166666667,29.99,,46.071666667,276.43,-0.026462995,3,0
1010042,0,a,1,0,0,0,0,0,0,0,7,yes,111.11381373,222.22762746,-0.00745841,professional,28,0,0,0,4.6,4.6,32.49,suburban,39.375,78.75,-0.031742064,7,1
1010063,1,de,1,0,0,0,1,1,10,9,6,yes,750.15809903,4500.9485942,0.0255324811,,205,0,0,0,1.5539419087,1.5487804878,75,,77.893333333,467.36,0.0189914866,2,0
1010091,0,b,1,0,0,0,0,0,0,0,2,yes,93.719908461,562.31945076,-0.049650011,,46,7.4994971001,8.243772746,7.0969879258,3.9464285714,4,24.99,rural,27.851666667,167.11,-0.030790763,0,0
1010100,0,a,0,0,0,0,0,0,10,10,5,no,1379.449309,8276.6958543,-0.07039658,,504,0,0,0,2.1588296761,2.1612903226,84.99,town,84.99,509.94,0,0,0
1010109,0,de,1,0,0,0,0,0,0,0,4,no,112.43242835,449.72971339,-0.003279644,,10,1.6604250075,2.323465959,0,8.75,9,29.99,,30.6275,122.51,-0.043368154,0,1
1010117,0,a,1,0,0,0,0,0,1,1,8,yes,17.889871717,107.3392303,-0.023399118,professional,10,0,0,0,0.4418604651,0.4285714286,29.99,,30.466666667,182.8,0.0298262865,0,0
1010148,0,c,1,0,0,0,0,1,3,4,5,no,208.01014632,1248.0608779,0.0011273631,,84,0,0,0,1.5692307692,1.5806451613,54.99,,54.99,329.94,0,1,0
1010178,0,a,1,0,0,0,0,0,0,0,7,yes,84.712297565,508.27378539,-0.1705994,professional,33,0,0,0,1.6891891892,1.7272727273,29.99,town,30.775,184.65,0.0550183394,0,0
1010187,0,a,0,0,0,0,0,0,27,25,0,unknown,511.00221407,1533.0066422,-0.020841933,,160,0,0,0,2.9752066116,3,85,,85,255,0,0,1
1010213,0,a,1,0,0,0,0,0,1,2,6,no,79.918177159,479.50906295,0.1312806541,professional,25,0,0,0,0.4509803922,0.4444444444,44.99,town,44.99,269.94,0,0,0
1010221,0,b,0,0,0,0,0,0,0,0,0,unknown,59.338294106,59.338294106,-0.300245858,,30,0,0,0,14,14,29.99,,29.99,29.99,-0.333407424,0,1
1010227,0,c,1,6,36,6,0,0,7,6,5,unknown,1427.5823112,8565.4938671,0.1000385493,,187,60.443260928,63.088558971,58.696428867,1.2326043738,1.2235294118,35.99,suburban,55.113333333,330.68,-0.071028691,0,0
1010248,0,a,1,0,0,0,0,0,0,0,8,yes,140.48612857,421.45838572,0.0158149465,self-employed,10,0,0,0,4,4,32.49,suburban,33.006666667,99.02,0.0093996361,0,1
1010256,0,a,1,0,0,0,0,0,4,4,9,yes,61.065530829,366.39318497,0.0275439477,retired,37,2.6044346304,3.2948930299,0,6.3,6.8,29.99,town,31.045,186.27,0.0080026676,0,0
1010274,0,c,0,1,4,1,1,1,8,8,5,no,448.27670385,1793.1068154,-0.029552484,,240,181.45265596,191.54397881,173.3138653,4.6529411765,4.619047619,34.98,unknown,100.895,403.58,0.0133426966,9,1
1010275,0,a,1,0,0,0,0,0,0,0,5,yes,367.81066379,2206.8639827,-0.015303418,,211,44.36111194,45.821084916,41.576372402,3.2516778523,3.2708333333,34.98,suburban,52.936666667,317.62,-0.024148259,0,0
1010287,1,a,1,0,0,0,0,0,1,1,6,yes,122.33167493,611.65837464,-0.007248827,professional,33,12.556137417,13.43400992,11.256044033,1.609375,1.5833333333,29.99,suburban,32.986,164.93,0.0068533969,0,1
1010296,0,a,1,0,0,0,0,0,2,2,9,no,177.06454744,1062.3872846,0.0087434677,professional,43,0,0,0,1.8888888889,1.8571428571,30,,30.188333333,181.13,-0.0266061,0,0
1010304,0,a,0,0,0,0,0,0,3,3,0,unknown,122.44074787,489.7629915,0.0001769281,,29,12.324391331,12.659014588,11.635547833,1.4255319149,1.4166666667,29.99,,50.8525,203.41,-0.041201386,17,1
1010314,0,c,0,3,19,3,1,1,24,24,0,unknown,1660.8302146,9964.9812874,0.0904453818,,695,160.3209539,172.96859541,148.82534057,6.6532110092,6.6344086022,75,,129.475,776.85,-0.017494312,0,0
1010321,0,a,1,4,8,4,1,1,1,1,7,yes,230.88392316,461.76784633,0.1567955159,professional,100,14.860447614,15.542844358,14.178050869,2.1587301587,2.1470588235,18.14,town,26.58,53.16,0.0259146341,0,1
1010327,1,de,1,5,29,5,4,4,14,16,9,yes,1228.3537066,7370.1222395,0.113567547,,244,52.164785765,57.467787753,48.554652105,1.3243243243,1.3214285714,49.79,town,73.355,440.13,-0.050638067,1,0
1010346,1,z,1,0,0,0,0,0,0,0,9,yes,0,0,-1,,0,0,0,0,0,0,0,,0,0,-1,0,1
1010347,1,a,1,0,0,0,2,2,0,0,9,yes,213.38420353,1280.3052212,-0.019330822,professional,99,0,0,0,4.0854700855,4.05,94.99,suburban,94.99,569.94,0,0,0
1010356,1,a,1,0,0,0,0,0,0,0,6,yes,72.775655704,363.87827852,-0.094896515,professional,31,4.8927414156,5.1312943832,4.5311797021,1.2608695652,1.2307692308,29.99,suburban,32.142,160.71,-0.020048603,0,1
1010366,0,a,0,1,7,1,0,0,0,0,3,yes,2.6973007148,16.183804289,-0.02347223,retired,2,0,0,0,0,0,29.99,rural,30.993333333,185.96,0.062354118,1,0
1010375,1,a,1,0,0,0,0,0,0,0,6,unknown,16.600725049,66.402900195,0.0909133459,,8,0,0,0,1.9090909091,2,29.99,,30.28,121.12,0.0386795599,0,1
1010378,0,a,1,0,0,0,0,0,1,1,6,yes,188.76031808,1132.5619085,-0.119628837,professional,32,0,0,0,1.8955223881,1.8181818182,69.99,suburban,69.99,419.94,0,0,0
1010391,0,b,1,4,15,4,0,0,18,19,3,no,676.90637153,2707.6254861,0.0139383292,,284,82.837145066,85.393512958,80.004385797,1.0053003534,1.0068965517,47.61,,77.385,309.54,0.029489553,0,1
1010401,1,a,1,0,0,0,0,0,1,1,7,yes,164.09506157,984.5703694,0.0523168563,,53,0,0,0,0.5721393035,0.5714285714,59.99,suburban,59.99,359.94,0,0,0
1010407,0,de,0,1,4,1,1,1,3,3,0,unknown,476.01207136,1904.0482854,0.0999821456,,234,0,0,0,3.1928251121,3.1666666667,84.99,,86.62,346.48,0,0,1
1010419,0,a,1,1,2,1,0,0,2,2,9,yes,296.81114293,593.62228586,-0.033496511,professional,181,23.024602964,24.614678701,21.434527226,1.5492957746,1.5428571429,29.99,,39.14,78.28,-0.017726007,0,1
1010424,0,gy,0,1,6,1,0,0,1,2,5,yes,285.40940832,1712.4564499,-0.075797004,,142,105.71085019,116.02051193,100.78478435,3.7388888889,3.7666666667,29.99,,80.608333333,483.65,-0.014970437,0,0
1010439,0,a,0,2,13,2,6,5,28,30,0,unknown,2589.3952182,15536.371309,-0.046737781,,517,0,0,0,1.5790349418,1.579787234,159.99,suburban,160.42666667,962.56,0,0,0
1010448,0,b,1,0,0,0,0,0,4,3,3,no,179.5178825,1077.107295,0.0646026369,,32,0,0,0,3.9487179487,3.7142857143,42.49,suburban,46.246666667,277.48,0.0131774708,0,0
1010462,1,a,1,0,0,0,0,0,17,16,6,no,226.87724439,907.50897755,0.1462473831,,101,12.359898697,12.889325001,11.652632684,1.5935483871,1.5853658537,30,,33.58,134.32,-0.064175699,0,1
1010487,0,b,1,0,0,0,0,0,6,5,8,unknown,373.83842101,1495.353684,-0.014369508,,198,22.406347601,30.380823767,0,2.7136150235,2.7,49.99,,51.0025,204.01,0.0170034007,0,1
1010492,0,c,1,0,0,0,0,0,6,6,4,yes,551.69256049,3310.1553629,0.0019083486,,53,133.00815045,142.39093071,124.08018878,4.2459016393,4.4,37.98,,80.248333333,481.49,0.0256725218,0,0
1010501,0,gy,1,0,0,0,0,0,6,6,7,unknown,152.1283602,912.77016119,-0.054416147,,91,0,0,0,2.0790960452,2.0344827586,29.99,,31.245,187.47,0.025540275,0,0
1010534,0,a,1,0,0,0,0,0,1,1,6,yes,36.997163685,184.98581843,-0.060871642,,14,0,0,0,1.15625,1.1666666667,24.99,,25.348,126.74,0,0,1
1010537,0,a,1,0,0,0,0,0,0,0,6,unknown,33.602825694,201.61695417,0.1067762035,,16,4.7061860302,5.0530629606,4.456573555,2.2413793103,2.2,16.99,,18.628333333,111.77,-0.061277034,0,0
1010553,0,de,0,0,0,0,1,1,0,0,6,no,279.91321105,1679.4792663,-0.11896104,,12,0,0,0,0.5333333333,0.5714285714,56.11,town,57.526666667,345.16,-0.057450025,0,0
1010563,0,a,1,0,0,0,0,0,0,0,9,yes,233.91089335,233.91089335,-0.100271923,professional,0,5.1030314439,5.1030314439,5.1030314439,0,0,34.98,,38.9,38.9,-0.306718945,3,1
1010573,0,a,0,0,0,0,6,5,9,9,6,no,749.6357255,4497.814353,-0.057550181,,259,0,0,0,1.0542328042,1.0578512397,61.44,,61.44,368.64,0,1,0
1010594,0,a,1,1,7,1,1,0,17,18,5,yes,947.1075962,4735.537981,0.0393409198,professional,227,18.865487417,20.707808489,17.314471004,1.9102564103,1.8974358974,52.78,suburban,56.7,283.5,0.0561454022,11,1
1010616,0,b,1,0,0,0,2,2,0,0,5,yes,384.29259547,2305.7555728,-0.003591392,,0,41.759214507,43.700742215,39.786020227,0,0,29.99,,52.575,315.45,0.0091428571,6,0
1010627,0,b,1,0,0,0,0,0,2,2,6,yes,322.04084975,644.08169949,-0.031894063,,90,35.004747465,35.038605346,34.970889584,4.625,4.5625,30,suburban,41.34,82.68,0.0116788321,0,1
1010641,0,a,1,0,0,0,0,0,1,1,9,no,128.27755615,769.66533688,-0.132818782,,34,20.623770157,22.226524424,19.308942117,0.7719298246,0.7647058824,29.99,,35.621666667,213.73,0.0254285714,0,0
1010645,0,b,1,2,13,3,3,3,24,21,5,yes,1289.822246,7738.9334758,0.0685311344,professional,417,331.16924328,350.94163144,298.64007125,1.5155778894,1.5113636364,89.99,,192.51333333,1155.08,-0.067302299,0,0
1010646,0,a,1,0,0,0,0,0,1,1,6,no,66.910432854,334.55216427,-0.02065257,professional,27,0,0,0,5.380952381,6,94.99,town,94.99,474.95,0,0,1
1010660,0,a,0,0,0,0,0,0,7,7,0,unknown,728.26002226,1456.5200445,-0.031373075,,193,0,0,0,1.6369863014,1.6388888889,62.32,,62.32,124.64,0,0,1
1010667,0,a,0,0,0,0,0,0,1,1,4,no,179.6350501,718.5402004,-0.057796187,,50,66.317470972,69.17560909,59.098959393,2.140625,2.125,29.99,,53.7575,215.03,0.0051603391,0,1
1010680,1,a,1,7,7,7,4,4,3,3,6,yes,788.35179576,788.35179576,3.3966309601,,251,109.71151741,109.71151741,109.71151741,1.2818181818,1.2818181818,49.99,suburban,84.4,84.4,0.5474880821,0,1
1010689,0,c,0,0,0,0,1,0,0,0,0,unknown,340.40282486,2042.4169492,-0.083135412,,100,0,0,0,1.0511945392,1.0638297872,44.99,,44.99,269.94,0,0,0
1010701,0,a,1,0,0,0,0,0,0,0,5,yes,30.740672064,92.222016191,0.0512539333,,6,0,0,0,2,2,29.99,,30.42,91.26,0.0187808896,0,1
1010726,1,a,1,1,1,1,0,0,0,0,5,yes,144.3351112,144.3351112,-0.737469297,professional,47,0,0,0,1.0434782609,1.0434782609,34.98,suburban,34.98,34.98,-0.524857376,0,1
1010735,0,a,1,0,0,0,0,0,0,0,6,yes,135.89564304,543.58257217,0.1499695401,clerical,5,15.223282534,16.151950914,14.57631483,3.5,4,24.99,suburban,34.8875,139.55,-0.039853024,0,1
1010736,0,de,0,9,55,8,5,5,12,12,0,unknown,810.15119048,4860.9071429,0.1705487965,,282,157.51146683,164.65967795,148.79920969,2.7538802661,2.7530864198,59.99,town,99.523333333,597.14,-0.018927768,1,0
1010764,0,a,0,0,0,0,0,0,0,0,0,unknown,111.19582632,667.17495793,-0.0057135,,17,17.123678413,17.950610657,16.473766755,1.1489361702,1.125,29.99,,36.838333333,221.03,0.0420215786,0,0
1010789,0,a,1,0,0,0,0,0,0,0,6,yes,119.00726401,714.04358409,-0.030867784,,40,0,0,0,1.8902439024,1.8571428571,42.49,,42.845,257.07,-0.003916148,0,0
1010800,0,a,0,3,13,2,0,0,3,3,0,unknown,298.54243127,1492.7121564,-0.154511318,,94,0,0,0,1.4761904762,1.4705882353,94.99,suburban,94.99,474.95,0,0,1
1010813,0,a,0,1,7,1,1,1,8,9,0,no,1014.6242096,6087.7452578,0.0404333098,,377,83.546486483,90.865824743,76.918385535,1.5833333333,1.5855263158,59.99,,76.005,456.03,-0.0075511,0,0
1010820,1,a,1,0,0,0,4,4,1,1,8,yes,349.84353665,1049.5306099,0.0237713778,,99,18.3558874,19.342959483,17.212307752,8.0303030303,8.1818181818,32.49,suburban,39.09,117.27,0.0026055237,0,1
1010837,0,a,1,0,0,0,0,0,3,3,8,unknown,134.47593105,134.47593105,-0.62289391,,61,0,0,0,3.6923076923,3.6923076923,29.99,town,30.09,30.09,-0.218035343,0,1
1010855,0,de,0,0,0,0,0,0,0,0,0,unknown,598.21499477,2392.8599791,-0.056808938,,65,0,0,0,1.2894736842,1.275862069,59.99,,67.37,269.48,0.037130551,17,1
1010865,0,a,1,0,0,0,0,0,1,1,4,no,200.74537018,1003.7268509,0.085106739,clerical,57,10.657084731,11.475409585,9.7327056232,0.7592592593,0.7575757576,30,suburban,34.084,170.42,-0.078182331,0,1
1010869,0,gy,0,0,0,0,1,1,27,28,0,unknown,611.03553546,3666.2132127,-0.009407948,,262,0,0,0,2.9104477612,2.90625,56.25,suburban,57.725,346.35,-0.013917884,0,0
1010878,1,b,1,5,10,6,1,1,1,1,5,yes,293.24772833,586.49545667,0.0160941534,retired,125,29.903622299,32.365270312,27.441974286,2.1518987342,2.15,30.66,,45.52,91.04,0.0021992523,0,1
1010889,0,c,1,0,0,0,1,1,1,1,6,no,347.66301017,2085.978061,0.1172607763,professional,171,0,0,0,1.5358024691,1.5373134328,49.99,suburban,69.948333333,419.69,0.0023663697,0,0
1010892,0,a,1,0,0,0,0,0,0,0,7,yes,108.0920232,432.36809279,-0.106581121,,22,0,0,0,4.5625,4.5,29.99,town,30.1025,120.41,-0.011210023,0,1
1010898,0,b,1,0,0,0,0,0,3,3,6,no,455.69866293,2734.1919776,-0.057748395,,132,0,0,0,0.8077803204,0.8028169014,44.99,suburban,44.99,269.94,0,0,0
1010911,0,a,0,0,0,0,0,0,0,0,0,unknown,3.2138416683,19.28305001,0.1925213464,,3,0,0,0,2,2,16.99,town,17.3,103.8,-0.009184845,0,0
1010924,0,a,1,0,0,0,0,0,2,3,1,no,142.29130049,426.87390148,-0.02753493,student,66,0,0,0,0.3493150685,0.3541666667,29.99,,30.98,92.94,0.0590196732,0,1
1010943,0,b,1,0,0,0,0,0,5,5,1,no,192.07739992,576.23219975,-0.115635702,,80,0,0,0,1.6195652174,1.6,34.98,,36.07,108.21,-0.0146086,0,1
1010946,0,a,1,0,0,0,0,0,2,2,9,yes,98.160877376,588.96526425,-0.122512549,professional,43,24.391168665,25.262381539,22.890489516,2.3766233766,2.4166666667,29.99,,40.265,241.59,-0.018177352,1,0
1010958,0,a,1,0,0,0,0,0,1,1,9,no,28.914631401,173.4877884,0.053591712,,16,0,0,0,6.75,7,29.99,,30.776666667,184.66,0.0601328904,0,0
1010964,0,a,1,0,0,0,1,1,4,3,4,unknown,491.18621874,1473.5586562,-0.089094481,,190,35.45462169,37.9606829,31.786282181,4.8265306122,4.8125,50,suburban,65.736666667,197.21,0.0003061849,5,1
1010974,0,gy,0,1,4,1,2,2,1,1,0,unknown,114.66717225,458.66868898,0.0009523683,,36,0,0,0,2.2272727273,2.1818181818,29.99,,46.2775,185.11,0.0081985376,4,1
1010977,0,c,1,7,42,6,3,3,3,3,7,unknown,414.03951319,2484.2370792,0.0259926725,,93,0,0,0,2.4146341463,2.3793103448,50,,53.943333333,323.66,0.020088463,0,0
1010988,1,c,1,0,0,0,0,0,0,0,1,yes,63.769528329,382.61716998,0.0655312881,,31,0,0,0,9.3333333333,10.333333333,22.01,rural,22.128333333,132.77,-0.014679715,0,0
1011004,1,c,1,0,0,0,0,0,0,0,3,yes,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,1
1011010,0,b,1,1,6,1,9,9,9,9,9,unknown,1406.5789077,8439.4734461,-0.015407727,,382,211.89676381,224.53194591,205.61820195,5.3314917127,5.3114754098,75,town,141.635,849.81,-0.02867307,0,0
1011031,1,a,1,1,8,2,8,7,9,9,8,yes,677.23763134,4063.4257881,-0.078031023,,218,198.75196937,213.54067329,182.27521115,8.2765957447,8.3636363636,72.29,town,141.09833333,846.59,-0.053207704,0,0
1011043,0,b,1,0,0,0,1,1,0,0,5,unknown,152.95009352,917.7005611,0.0383159871,,0,0,0,0,0,0,29.99,,34.06,204.36,-0.012019936,0,0
1011064,0,b,1,0,0,0,0,0,1,1,7,no,152.63130992,915.78785951,0.0161797959,,91,0,0,0,3.4508196721,3.4736842105,59.99,suburban,59.99,359.94,0,0,0
1011065,0,a,1,0,0,0,0,0,2,2,7,yes,80.383412996,241.15023899,-0.015063632,crafts,38,0,0,0,1.9487179487,1.9230769231,29.99,,30.9,92.7,0.0060897436,0,1
1011072,1,a,1,0,0,0,0,0,0,0,9,yes,12.448443294,74.690659763,-0.089512043,,8,0,0,0,0.9166666667,1,29.99,rural,30.518333333,183.11,-0.025666017,0,0
1011098,0,gy,1,4,8,4,4,4,6,6,2,unknown,1817.0168928,3634.0337857,0.0326047722,,348,0,0,0,1.7579365079,1.7578125,169.99,,169.99,339.98,0,0,1
1011107,0,b,1,0,0,0,1,1,7,6,9,yes,476.91118533,2861.467112,-0.02909752,,189,0,0,0,1.4322580645,1.4383561644,84.99,suburban,84.99,509.94,0,0,0
1011115,1,b,1,0,0,0,0,0,2,1,5,yes,13.081525154,26.163050309,0.152592998,crafts,7,0,0,0,5.5,6,10,suburban,10.255,20.51,-0.039196941,0,1
1011127,0,a,0,0,0,0,0,0,1,1,0,unknown,234.76575551,469.53151103,0.0486778268,,97,0,0,0,1.6575342466,1.6756756757,10,,11.755,23.51,-0.022708158,1,1
1011129,0,a,1,0,0,0,0,0,0,0,8,yes,143.92680397,863.5608238,0.0561041938,,57,15.783961772,17.37124189,14.59881395,1.5259259259,1.5,9.82,town,16.86,101.16,0.0127020785,1,0
1011138,0,a,1,2,11,2,4,4,4,4,6,yes,510.10550258,3060.6330155,-0.06919037,professional,178,62.539341511,69.706739248,59.089943976,9.66,9.6875,45,suburban,67.105,402.63,-0.001164314,1,0
1011147,0,a,1,5,20,5,2,2,14,13,8,yes,891.28437697,3565.1375079,-0.044431984,student,346,129.32145915,132.26052916,125.15166006,2.1670480549,2.1682242991,10,,61.42,245.68,-0.031637717,0,1
